0,1,2
2021-02-20 10:09:31,1363068254147731457,@hanwtu hai hai ayo mutualan! aku soon to be ba carrd &lt;33
2021-02-20 10:08:40,1363068042650001411,ini dm-nya gaada yg masuk notif ahdkahdjajs
2021-02-20 10:08:14,1363067934847864836,"@lariesmanis aku ada carrd kak bisa untuk hadiah mensive, bisa custom juga dari kakak ^____^ https://t.co/a9v5zBCgvn"
2021-02-20 10:05:43,1363067298374819841,RT @caramelclatte: hello! mind you rt this tweet? jadi hari ini jam 8 malam aku bakal open untuk yang pertama kali! with no batch and maxim…
2021-02-20 08:39:21,1363045566490439681,@rasceri aku newborn ba! spesialis carrd 👋🏻
2021-02-20 08:21:43,1363041127528427521,"help retweet, please? t_____t

halo! aku buka jasa bikin carrd nih, bisa custom atau bisa liat juga dari katalog ak… https://t.co/lqR8NUURZ3"
2021-02-20 07:21:51,1363026061148053504,"@lariesmanis ga ada, semua perlu usaha :("
2021-02-20 07:03:12,1363021366719471618,aaaaa capek
2021-02-20 06:58:55,1363020291782270977,@wuoodz halo aku spesialis carrd!
2021-02-20 06:37:15,1363014837144485892,"hello! 🙋🏻 i'm soon-to-be BA CARRD, i'm lonly and needs a lot of friends here! T_____T just redden the heart button… https://t.co/EaqZ569ivs"
2021-02-20 05:30:37,1362998070187683841,under construction ! 💭
2021-02-20 05:29:56,1362997895704707072,@lariesmanis boleh disini ya nder! start from 7k aja ^___^ https://t.co/a9v5zBCgvn
2021-02-20 05:29:30,1362997788770852865,"RT @nceuni: PembersihanTL
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,…"
2021-02-20 05:29:27,1362997776234151939,"RT @karinthesin: PembersihanTL
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,…"
2021-02-14 11:31:45,1360914625248718850,"RT @PembersihanTL: ㅤ

ㅤ"
2021-02-14 11:31:43,1360914613940887552,"RT @PembersihanTL: ㅤ

ㅤ"
2021-02-14 11:31:42,1360914610417590281,"RT @PembersihanTL: ㅤ

ㅤ ㅤ"
2021-02-14 11:31:40,1360914603337674753,"RT @PembersihanTL: ㅤ

ㅤ"
2021-02-14 11:31:37,1360914592130473985,"RT @PembersihanTL: ㅤ

ㅤ"
2021-02-09 14:24:10,1359146074049449987,ya Allah aku stres mau jadi kadal aja
2021-02-09 05:56:42,1359018364228698113,pegel juga
2021-02-09 05:56:33,1359018329281765378,AAAAAA aku abis apusin folls
2021-01-26 01:08:25,1353872385305272322,mukaku kayak dora
2021-01-26 01:08:13,1353872335644708866,menyesal potong poni
2021-01-24 05:07:31,1353207783030616064,@turmoilheart BIAAAAN HEEYY AHDJSJDJSJDD IMYSM 🥺🥺 i resting from all social media 🥺🥺
2021-01-24 04:52:50,1353204089862012930,i'm still alive 😃✋🏻
2021-01-07 13:43:29,1347177038197649410,"RT @WekiMeki: Happy Birthday Sei❤️
항상 고마운 세이언니🌱!
생일 진심으로 축하해요☺️ 앞으로도 계속 함께해줘요:) 2021년에도 우리 좋은 추억 많이 만들어요❤️
#🌙 https://t.co/bh1c14MoGR"
2021-01-07 02:20:52,1347005251878965248,@yeoniepie AHAIHSIAHDUAID IYA AK ULTAH
2021-01-07 02:12:54,1347003247546941440,@yeoniepie aku ultah tiap hari ^_______^
2021-01-07 02:08:45,1347002199646171137,"DIH PANTES AKU GK CANTIK, yg ultah tgl 7 cantik smua"
2021-01-07 02:08:27,1347002124236804099,loh saerom juga ulang tahun ya
2021-01-07 02:08:16,1347002081488457729,bday twinnie &gt;:(( https://t.co/2ueT1TAufu
2021-01-04 15:36:29,1346118311797428225,pengen ash grey gitu kayak hyunjin T______T
2021-01-04 15:36:29,1346118310320979968,aaaaa i want to dye my hair again!!!!!!!
2021-01-04 14:26:25,1346100677651492871,hi aku masih idup
2021-01-02 16:16:33,1345403619156271105,@munconvos ayo biasain jangan pake yg ilegal :(
2021-01-02 16:16:04,1345403495470415872,@munconvos BENER AHDKSKDD
2021-01-02 16:14:41,1345403149973000192,everyone left https://t.co/hrUv0OptLa
2021-01-02 16:10:23,1345402064994590721,hlo aku masih idup
2020-12-30 10:01:12,1344221993499906054,@munconvos @joantheworld happy birthday &lt;3
2020-12-27 06:20:27,1343079278674497536,"SUMPAH SAMA, gak mau dia jadi antagonis walau udah tau kalo di webtoon dia jahat 💔 https://t.co/aOLi53sbQj"
2020-12-24 03:43:30,1341952615198781441,"i dont need men, i need b me mv"
2020-12-24 03:36:21,1341950814315638784,???????? https://t.co/qL7SDBmyJY
2020-12-24 03:06:46,1341943369564483587,demi apa kok aku mimpi pacaran sama ayam
2020-12-24 03:06:06,1341943203566477313,https://t.co/NnG2nqtNG3
2020-12-24 03:05:36,1341943079473856512,@munconvos aamiin!
2020-12-23 17:03:11,1341791475340779522,"RT @munconvo: 🦈 we used to talk for hours, but look at us now."
2020-12-23 16:59:37,1341790579097669633,ferret hyunnie 🥺 https://t.co/FpBv9Uh0ON
2020-12-23 16:56:28,1341789785900269569,t-tapi itu yang pink krisis identitas 🥺 https://t.co/UvYLPjtigr
2020-12-23 15:34:24,1341769130613956609,"RT @Stray_Kids: [SKZOO] TEASER VIDEO

https://t.co/MPuwYcjlDn

COMING SOON!

#StrayKids #스트레이키즈
#SKZOO #스키주
#YouMakeStrayKidsStay https://t…"
2020-12-23 14:58:58,1341760214622588928,ngilunya gigiku
2020-12-23 14:58:51,1341760186071932929,@diguguki mari cat
2020-12-23 14:52:46,1341758655671095297,cepet besok dong aku pengen nonton true beauty
2020-12-23 14:49:22,1341757797336158208,oh yeah aku pengen cat rambut lagi
2020-12-23 14:26:26,1341752026095439880,hyunlix soulmate
2020-12-23 14:26:09,1341751957736706054,two pretty bestfriend https://t.co/ukVo0RAqHU
2020-12-23 14:25:25,1341751770519805953,serijg terjadi https://t.co/fbRNreZisv
2020-12-23 13:46:59,1341742098664411136,akan aku jadikan private
2020-12-16 13:02:02,1339194072905392128,keren aku dateng2 misuh
2020-12-16 13:01:55,1339194041041207297,punya kakak gajelas
2020-12-16 13:01:46,1339194004651397121,gejalaas
2020-12-16 13:00:07,1339193589406990338,gajelas
2020-12-14 10:30:30,1338431162176446464,aku lupa ni pake nomor siapa ya
2020-12-14 10:28:09,1338430569001041921,pengen beli bubble chan tapi jarang chat untuk apa
2020-12-14 10:28:08,1338430567625289728,bangchan typingnya ganteng
2020-12-14 10:26:19,1338430108877516800,wow masih idup
2020-12-09 02:09:14,1336493075560943619,@yeoniepie APAH
2020-12-09 02:07:57,1336492753589477376,aku masih idup guys
2020-12-04 14:00:35,1334860154160914432,"@jiwapuan hai aruna!! makasih banyak ya, semoga semua doa baiknya balik ke kamu 💗💗 https://t.co/bkyVbopfUK"
2020-12-04 13:45:32,1334856366469468161,"gapapa, you can do it"
2020-12-04 13:45:21,1334856320327958531,capek ya
2020-12-04 03:43:56,1334704966510919681,ITU ERA DAZZLE DAZZLE AJDKSJDJS
2020-12-04 03:43:46,1334704924710453248,liat baru di keluarin skrg @satcpadang https://t.co/Z9ntoAzq2r
2020-12-03 02:09:06,1334318713365913600,@munconvos sering sih
2020-12-03 01:43:22,1334312238576898050,KEREN.....KEREN BANGET https://t.co/hUyciXaXpo
2020-12-03 01:11:47,1334304289297113089,@yeoniepie iyh dong hrus 😁
2020-12-03 01:10:46,1334304034346266624,@yeoniepie kalo yg tajir gpp teh 😁
2020-12-03 01:10:14,1334303900032098305,cuacanya
2020-12-03 01:10:09,1334303880377589760,DINGIN BANGET
2020-12-03 01:08:46,1334303532246163456,"gemes, gEMES. ino sayang. ino kiciw. https://t.co/JkieOMQLRs"
2020-12-03 01:04:53,1334302554910380035,mau secara sadis ah
2020-12-03 01:03:47,1334302277050327041,besok-besok mau dengerin lagu happy ajalah
2020-12-03 01:03:30,1334302205831041026,bener-bener lagu heather tuh kejadian di aku
2020-12-03 01:03:14,1334302137778466816,"they already happy, while im dying here"
2020-12-03 01:03:00,1334302079335030784,KAYAK LANGSUNG BADMOOD GITU NGERTI GA........
2020-12-03 01:02:49,1334302032014893059,kenapa pas buka ini akun langsung ngeliat twee itu
2020-12-03 00:58:20,1334300906934788096,someone pls ask me out https://t.co/o0Lczqw5Qh
2020-12-03 00:56:49,1334300524632371202,17 taun lom bisa ya https://t.co/erzVD5Plou
2020-12-02 09:33:59,1334068284291858434,"dapet nilai tertinggi pas test inggris, satu angkatan :D https://t.co/pysXwDAvZm"
2020-12-02 09:11:29,1334062621440450560,@munconvos bub aja nder terus mute dia
