0,1,2
2021-07-02 12:44:16,1410942398385950725,"remember when woobin say in BATR 
""Aku sesakkk, breatheeeee"""
2021-07-02 12:42:00,1410941826266132487,@gardenshark_ EDITAN PLSSSS😭😭😭
2021-07-02 12:40:46,1410941518420926474,@belift_fess hlooo senderr
2021-07-02 12:38:08,1410940856912121865,@ENHYPEN_members GEMES PISAN ?!!!
2021-07-02 12:37:53,1410940790260387841,"RT @ENHYPEN_members: #ENHYPEN #JAKE #AmiParis #AmiSS22

Thanks AMI for inviting us to the show!!
Very excited to see the new SS22 collectio…"
2021-07-02 12:37:43,1410940748485193728,"@ustadselm Ga laah, jd ikutan soalnya😭😭"
2021-07-02 12:37:12,1410940618667290628,RT @yjwcorner: pengen lebih aktif di acc ini🥺 YUK engene mutualan ! bole bantu rt/like !! thankyou :D
2021-07-02 12:36:00,1410940318569013252,@urlovenhypen yu bisa yu https://t.co/FoZu4TcFIU
2021-07-02 12:34:57,1410940054961233922,@belift_fess sunsun
2021-07-02 12:34:12,1410939864074252292,RT @filmksw: there’s something about this look on him. #SUNOO #선우 https://t.co/xuRUUDuWrp
2021-07-02 12:34:06,1410939838736461833,"RT @engdaivityfess: edl! liat ini maknae enhypen sama weeekly dan dua kakaknya 😭
  https://t.co/VY55Tp078I"
2021-07-02 12:32:44,1410939496179257357,"@draco_lleoni ak yg hampir 2 taun ini online...
""mau jd apa dimasa depan😥"""
2021-07-02 12:30:46,1410938999779196928,Udahan dong base nya sungsun.... Cpek suwer tekewer kewer https://t.co/PiDAC1LAeH
2021-07-02 12:30:14,1410938867423735812,RT @filmksw: a very talented person #SUNOO #선우 https://t.co/xlkcw1otsG
2021-07-02 12:29:41,1410938727040380929,Ini sender nya minta gua buat pingsun apa gmn... https://t.co/3LgFeCd3zb
2021-07-02 12:29:11,1410938601613893633,Mengakak tp sedihhh anjeeee https://t.co/nhjLeu6wgC
2021-07-02 12:28:25,1410938408290029568,JANTUNG GUA BERASA LG NGE GYM
2021-07-02 12:27:40,1410938220037115904,"APENIH APENIH, SUMPAH JANTUNG GUA MAU TERBANG https://t.co/05lP1PBAz2"
2021-07-02 12:27:39,1410938217986097157,INI KNP CAPSLOCK GUA BABLAS
2021-07-02 12:26:36,1410937951786192896,RT @filmksw: A❣️#SUNOO #선우 https://t.co/HVsbFRdHb5
2021-07-02 12:26:17,1410937873004523526,RT @triplejpics: https://t.co/kM4W6ABarN
2021-07-02 12:26:08,1410937834169540612,siapapub tolong jagain jantung gua😭😭😭😭 https://t.co/jmpq1BkSRH
2021-07-02 12:25:50,1410937758810402822,@sungsunfess GA KUAT LIAT TL YMPUN
2021-07-02 12:21:45,1410936733961646084,Nu knp update nya skrg sih😭😭😭
2021-07-02 12:21:11,1410936590264766470,"RT @ENHYPEN_members: 엔진! 아미에서 저희를 쇼에 초대해주셨어요 ㅎㅎ 비록 직접 가진 못하지만 초대해주셔서 정말 감사드린다는 말씀 전하고 싶습니다!인형이 저를 닮은거 같아요 ㅎㅎ🐥

#ENHYPEN #SUNOO #AmiSS22 #Am…"
2021-07-02 12:20:39,1410936453270446080,"@crownmolli In public , aman dong, kn mental baja 
in private , PAAAN JANTUNG GUA MAU PINDAH KE KANTONG KEMIH"
2021-07-02 12:18:56,1410936024864231425,"@engdaivityfess cravity : taeyoung
enhypen : all member, kmren2 gw sinting jd g punya bias😥
weekly : jihan ofc"
2021-07-02 12:17:47,1410935732558913540,@Jayxsyi malemmm
2021-07-02 12:17:39,1410935701365952518,@bbywnjiniee bestieee🤩
2021-07-02 12:14:34,1410934924459212801,"RT @lauvenha: rt to join prayer circle:

                    🕯      🕯
           🕯                        🕯
                   successful…"
2021-07-02 12:14:25,1410934886752428032,"RT @szuardis: jujur gue nggak pernah secapek ini waktu ngestan grup, baru enhypen. 

ps.  capek konteksnya positif ya alias dikit2 sinting…"
2021-07-02 12:13:59,1410934779218849795,"@iKissEnhypen No no no, remember this ! https://t.co/ojAROKsqQD"
2021-07-02 12:04:17,1410932336376487940,RT @CRAVITY_twt: 17덩20모 #성민 #정모 #연습생때 #포바셂 https://t.co/lsKLWheNps
