0,1,2
2021-07-01 23:46:46,1410746734028853248,"RT @wirntter: ㅡ noren one tweet au

grim reaper

© wirntter https://t.co/veNvTd9g5m"
2021-07-01 23:43:05,1410745807221919746,"RT @huangsfjswnls: renjun's fun dorm story: he was growing a small cactus with hair-like thorns. one afternoon, he went to sleep, and he la…"
2021-07-01 14:46:56,1410610881768026118,"@jaemrentalk Elca??

Do you wanna build a snowman?"
2021-07-01 14:41:04,1410609406274805760,"RT @renminrise: q: the member that care of mark these days is?

the answer is renjun! https://t.co/iMM8AQeMNj"
2021-07-01 14:40:42,1410609310145544199,"RT @HRJVISUAL: Q &amp; A
Q: Who makes mark care/think about the most these days
☀️: Renjun! 
*Correct answer*"
2021-07-01 14:40:23,1410609232525762570,"RT @NCTDreamINA: GUYS LIAT INKIGAYO ADA CHANCE LHOOOO, jgn lupa kumpulin heart jelly yaaa buat live vote. skrg gabisa nonton ads lagi, jd h…"
2021-07-01 14:40:17,1410609208735649792,RT @innccaffeine: 🐰🦊😳 https://t.co/yFwy9CGXVz
2021-07-01 14:40:06,1410609162103361539,"RT @HRJVISUAL: *renjun loses rock paper scissors to mark*
☀️:*Stroking renjun's hair* our baby its okay, its okay"
2021-07-01 14:40:00,1410609137453391884,Kapal oleng
2021-07-01 14:33:55,1410607604640862218,RT @renminrise: renjun when he hear chenle didn’t subscribe to his bbl😂 https://t.co/qlUFDCd3TF
2021-07-01 14:33:14,1410607431353131015,"RT @HRJVISUAL: this team is renjun and kids, renjun didn't know that its the team name
🦊:yes it was 00z
:and this team is?
🐬:Heads
🐭:King h…"
2021-07-01 14:33:07,1410607403532390402,RT @HRJVISUAL: haechan and renjun just cant stop 😂😂 https://t.co/VsMyYp9xId
2021-07-01 14:32:43,1410607302525145099,"RT @HRJFEED: youngk: where was mark's favorite place when he was a kid
renjun: RESTROOM! THE RESTROOM SELCA https://t.co/QT05KBfG3E"
2021-07-01 14:27:41,1410606037195911173,RT @HRJFEED: jaemin and renjun dancing together while they’re offstage 😭 https://t.co/EjMTONrtIv
2021-07-01 14:27:07,1410605895461994502,RT @renminrise: dreamies!~ https://t.co/bR2JQ8XRHm
2021-07-01 14:27:03,1410605875748773897,RT @HRJFEED: 🦊🐰 https://t.co/S3oFyFtJoD
2021-07-01 14:26:30,1410605740419555333,"RT @NCTsmtown_DREAM: 시즈니 오늘 드디어 Hello Future 첫방 했네요 ㅠㅠ
이 더운 여름 날씨에 시즈니에게 조금이라도 시원함을 줄 수 있었으면 좋겠어요!!
여러분 모두 파이팅!!

#JENO
#NCTDREAM #HelloFut…"
